1 2 the consultants are n't entirely welcome Despite their ubiquity	Despite their ubiquity the consultants are n't welcome
1 0 the consultants are n't entirely welcome Despite their ubiquity	the consultants are n't welcome Despite their ubiquity
1 1 Despite their ubiquity the consultants are n't entirely welcome	the consultants are n't welcome Despite their ubiquity
0 1 In most civil cases judges allow each side three such challenges	judges allow each side three such challenges In most civil cases
0 2 judges allow each side three such challenges In most civil cases	In most civil cases judges allow each side three such challenges
1 0 In most civil cases judges allow each side three such challenges	In cases judges allow each side three challenges
1 2 judges allow each side three such challenges In most civil cases	In cases judges allow each side three challenges
1 0 judges allow each side three such challenges In most civil cases	judges allow each side three challenges In cases
1 1 In most civil cases judges allow each side three such challenges	judges allow each side three challenges In cases
0 1 For complex cases judges sometimes allow many more	judges sometimes allow many more For complex cases
0 2 judges sometimes allow many more For complex cases	For complex cases judges sometimes allow many more
1 0 For complex cases judges sometimes allow many more	For cases judges allow
1 2 judges sometimes allow many more For complex cases	For cases judges allow
1 0 judges sometimes allow many more For complex cases	judges allow For cases
1 1 For complex cases judges sometimes allow many more	judges allow For cases
0 1 Excluding transportation items orders rose 1.8 %	orders rose 1.8 % Excluding transportation items
0 2 orders rose 1.8 % Excluding transportation items	Excluding transportation items orders rose 1.8 %
0 1 Since 1987 40 states have increased the speed limit on rural interstates	40 states have increased the speed limit on rural interstates Since 1987
0 2 40 states have increased the speed limit on rural interstates Since 1987	Since 1987 40 states have increased the speed limit on rural interstates
1 0 Since 1987 40 states have increased the speed limit on rural interstates	Since 1987 40 states have increased the speed limit on interstates
1 2 40 states have increased the speed limit on rural interstates Since 1987	Since 1987 40 states have increased the speed limit on interstates
1 0 40 states have increased the speed limit on rural interstates Since 1987	40 states have increased the speed limit on interstates Since 1987
1 1 Since 1987 40 states have increased the speed limit on rural interstates	40 states have increased the speed limit on interstates Since 1987
0 1 At one point yesterday morning the Dow was down 80.53 points	yesterday morning the Dow was down 80.53 points At one point
0 2 yesterday morning the Dow was down 80.53 points At one point	At one point yesterday morning the Dow was down 80.53 points
0 1 For many it began to look like a replay of Oct. 13	it began to look like a replay of Oct. 13 For many
0 2 it began to look like a replay of Oct. 13 For many	For many it began to look like a replay of Oct. 13
0 1 By 10:30 a.m. the Dow was down 62.70	the Dow was down 62.70 By 10:30 a.m.
0 2 the Dow was down 62.70 By 10:30 a.m.	By 10:30 a.m. the Dow was down 62.70
0 1 At this point the Dow industrials were down 75.41 points and falling	the Dow industrials were down 75.41 points and falling At this point
0 2 the Dow industrials were down 75.41 points and falling At this point	At this point the Dow industrials were down 75.41 points and falling
0 1 In five minutes the Dow industrials climbed almost 30 points	the Dow industrials climbed almost 30 points In five minutes
0 2 the Dow industrials climbed almost 30 points In five minutes	In five minutes the Dow industrials climbed almost 30 points
1 0 In five minutes the Dow industrials climbed almost 30 points	In five minutes the Dow industrials climbed 30 points
1 2 the Dow industrials climbed almost 30 points In five minutes	In five minutes the Dow industrials climbed 30 points
1 0 the Dow industrials climbed almost 30 points In five minutes	the Dow industrials climbed 30 points In five minutes
1 1 In five minutes the Dow industrials climbed almost 30 points	the Dow industrials climbed 30 points In five minutes
0 1 With that authority of course goes an unambiguous accountability	of course goes an unambiguous accountability With that authority
0 2 of course goes an unambiguous accountability With that authority	With that authority of course goes an unambiguous accountability
1 0 With that authority of course goes an unambiguous accountability	With that authority of course goes an accountability
1 2 of course goes an unambiguous accountability With that authority	With that authority of course goes an accountability
1 0 of course goes an unambiguous accountability With that authority	of course goes an accountability With that authority
1 1 With that authority of course goes an unambiguous accountability	of course goes an accountability With that authority
0 1 In other words it was a better-than-average Manhattan commute	it was a better-than-average Manhattan commute In other words
0 2 it was a better-than-average Manhattan commute In other words	In other words it was a better-than-average Manhattan commute
1 0 In other words it was a better-than-average Manhattan commute	In words it was a Manhattan commute
1 2 it was a better-than-average Manhattan commute In other words	In words it was a Manhattan commute
1 0 it was a better-than-average Manhattan commute In other words	it was a Manhattan commute In words
1 1 In other words it was a better-than-average Manhattan commute	it was a Manhattan commute In words
0 1 In Congress lawmakers already are looking for ways to add relief funds	lawmakers already are looking for ways to add relief funds In Congress
